121901054,EE4110,94
121901053,EE4110,50
121901051,EE4110,66
121901050,EE4110,11
121901049,EE4110,63
121901048,EE4110,81
121901047,EE4110,75
121901045,EE4110,29
121901044,EE4110,0
121901042,EE4110,6
121901041,EE4110,32
121901040,EE4110,70
121901039,EE4110,81
121901038,EE4110,67
121901037,EE4110,86
121901036,EE4110,95
121901035,EE4110,52
121901034,EE4110,35
121901032,EE4110,92
121901030,EE4110,60
121901029,EE4110,88
121901027,EE4110,85
121901025,EE4110,33
121901023,EE4110,60
121901021,EE4110,97
121901020,EE4110,28
121901019,EE4110,73
121901018,EE4110,39
121901016,EE4110,27
121901015,EE4110,82
121901013,EE4110,53
121901010,EE4110,60
121901008,EE4110,77
121901006,EE4110,26
121901005,EE4110,8
121901004,EE4110,95
121901003,EE4110,54
121901001,EE4110,42
121801055,EE4110,94
121801054,EE4110,74
121801053,EE4110,59
121801051,EE4110,30
121801049,EE4110,41
121801047,EE4110,44
121801044,EE4110,41
121801043,EE4110,91
121801042,EE4110,87
121801041,EE4110,90
121801039,EE4110,96
121801038,EE4110,7
121801037,EE4110,76
121801036,EE4110,14
121801035,EE4110,86
121801034,EE4110,88
121801033,EE4110,72
121801031,EE4110,29
121801029,EE4110,23
121801027,EE4110,95
121801024,EE4110,83
121801023,EE4110,91
121801022,EE4110,93
121801019,EE4110,87
121801018,EE4110,85
121801016,EE4110,56
121801015,EE4110,23
121801014,EE4110,61
121801013,EE4110,95
121801012,EE4110,3
121801011,EE4110,94
121801010,EE4110,60
121801009,EE4110,84
121801008,EE4110,74
121801006,EE4110,93
121801004,EE4110,98
121801002,EE4110,99
121801001,EE4110,90
121701055,EE4110,46
121701054,EE4110,62
121701051,EE4110,98
121701050,EE4110,10
121701049,EE4110,85
121701048,EE4110,99
121701042,EE4110,73
121701041,EE4110,22
121701036,EE4110,99
121701034,EE4110,63
121701033,EE4110,32
121701032,EE4110,61
121701029,EE4110,88
121701028,EE4110,27
121701025,EE4110,6
121701024,EE4110,43
121701021,EE4110,24
121701020,EE4110,81
121701017,EE4110,100
121701014,EE4110,59
121701013,EE4110,88
121701012,EE4110,84
121701011,EE4110,79
121701009,EE4110,1
121701008,EE4110,58
121701006,EE4110,48
121701005,EE4110,86
121701004,EE4110,93
121701002,EE4110,96
121701001,EE4110,33
