121901055,EE3050,12
121901054,EE3050,12
121901053,EE3050,63
121901051,EE3050,59
121901049,EE3050,85
121901048,EE3050,82
121901047,EE3050,90
121901046,EE3050,80
121901045,EE3050,92
121901044,EE3050,11
121901043,EE3050,83
121901041,EE3050,27
121901039,EE3050,3
121901038,EE3050,68
121901037,EE3050,92
121901036,EE3050,72
121901035,EE3050,54
121901034,EE3050,18
121901032,EE3050,98
121901030,EE3050,86
121901029,EE3050,76
121901028,EE3050,32
121901026,EE3050,40
121901025,EE3050,69
121901023,EE3050,2
121901022,EE3050,23
121901021,EE3050,61
121901018,EE3050,1
121901016,EE3050,19
121901015,EE3050,93
121901012,EE3050,65
121901011,EE3050,77
121901010,EE3050,100
121901005,EE3050,83
121901004,EE3050,97
121901003,EE3050,10
121901002,EE3050,67
121901001,EE3050,52
121801055,EE3050,57
121801054,EE3050,21
121801053,EE3050,52
121801052,EE3050,42
121801047,EE3050,52
121801045,EE3050,89
121801044,EE3050,56
121801042,EE3050,95
121801041,EE3050,5
121801039,EE3050,67
121801037,EE3050,54
121801036,EE3050,72
121801035,EE3050,48
121801034,EE3050,76
121801033,EE3050,38
121801032,EE3050,53
121801031,EE3050,99
121801030,EE3050,39
121801028,EE3050,54
121801026,EE3050,66
121801024,EE3050,97
121801022,EE3050,96
121801021,EE3050,89
121801020,EE3050,36
121801019,EE3050,68
121801018,EE3050,98
121801015,EE3050,66
121801014,EE3050,99
121801013,EE3050,5
121801012,EE3050,57
121801011,EE3050,78
121801010,EE3050,17
121801009,EE3050,92
121801005,EE3050,88
121801004,EE3050,49
121801001,EE3050,96
121701055,EE3050,8
121701053,EE3050,51
121701052,EE3050,88
121701048,EE3050,3
121701047,EE3050,45
121701046,EE3050,85
121701044,EE3050,88
121701043,EE3050,50
121701042,EE3050,48
121701041,EE3050,99
121701040,EE3050,87
121701039,EE3050,94
121701038,EE3050,6
121701037,EE3050,60
121701036,EE3050,4
121701034,EE3050,2
121701033,EE3050,55
121701032,EE3050,20
121701031,EE3050,80
121701030,EE3050,71
121701029,EE3050,95
121701028,EE3050,97
121701025,EE3050,68
121701024,EE3050,95
121701023,EE3050,32
121701022,EE3050,46
121701020,EE3050,90
121701018,EE3050,91
121701016,EE3050,14
121701015,EE3050,90
121701013,EE3050,96
121701012,EE3050,32
121701007,EE3050,99
