111901055,CS3110,88
111901054,CS3110,88
111901053,CS3110,100
111901052,CS3110,76
111901051,CS3110,97
111901049,CS3110,87
111901048,CS3110,52
111901047,CS3110,91
111901046,CS3110,70
111901044,CS3110,65
111901042,CS3110,100
111901038,CS3110,98
111901037,CS3110,29
111901036,CS3110,77
111901032,CS3110,58
111901029,CS3110,71
111901028,CS3110,76
111901025,CS3110,75
111901024,CS3110,49
111901020,CS3110,10
111901019,CS3110,63
111901018,CS3110,99
111901017,CS3110,45
111901016,CS3110,16
111901015,CS3110,93
111901014,CS3110,44
111901013,CS3110,30
111901011,CS3110,43
111901010,CS3110,97
111901009,CS3110,97
111901007,CS3110,60
111901006,CS3110,42
111901005,CS3110,22
111901004,CS3110,85
111901003,CS3110,71
111901001,CS3110,25
111801055,CS3110,84
111801054,CS3110,95
111801053,CS3110,56
111801052,CS3110,79
111801051,CS3110,92
111801050,CS3110,84
111801049,CS3110,45
111801048,CS3110,15
111801044,CS3110,37
111801043,CS3110,73
111801042,CS3110,8
111801041,CS3110,91
111801040,CS3110,27
111801038,CS3110,71
111801036,CS3110,32
111801035,CS3110,28
111801034,CS3110,8
111801032,CS3110,7
111801031,CS3110,40
111801030,CS3110,79
111801029,CS3110,71
111801028,CS3110,87
111801027,CS3110,48
111801025,CS3110,75
111801022,CS3110,35
111801021,CS3110,8
111801020,CS3110,2
111801019,CS3110,55
111801016,CS3110,65
111801014,CS3110,25
111801012,CS3110,98
111801011,CS3110,94
111801009,CS3110,48
111801008,CS3110,17
111801006,CS3110,21
111801004,CS3110,91
111801002,CS3110,66
111701054,CS3110,44
111701052,CS3110,56
111701051,CS3110,71
111701050,CS3110,84
111701049,CS3110,62
111701048,CS3110,23
111701047,CS3110,69
111701046,CS3110,35
111701043,CS3110,56
111701041,CS3110,23
111701037,CS3110,76
111701032,CS3110,78
111701031,CS3110,40
111701030,CS3110,61
111701029,CS3110,25
111701028,CS3110,100
111701026,CS3110,64
111701025,CS3110,74
111701024,CS3110,68
111701023,CS3110,98
111701022,CS3110,55
111701019,CS3110,74
111701018,CS3110,62
111701016,CS3110,38
111701014,CS3110,30
111701013,CS3110,97
111701009,CS3110,20
111701007,CS3110,63
111701006,CS3110,93
111701005,CS3110,68
111701004,CS3110,32
111701003,CS3110,26
111701001,CS3110,28
