111901055,CS4110,93
111901054,CS4110,69
111901053,CS4110,16
111901052,CS4110,34
111901050,CS4110,34
111901049,CS4110,48
111901048,CS4110,9
111901046,CS4110,99
111901045,CS4110,26
111901044,CS4110,80
111901043,CS4110,39
111901042,CS4110,10
111901041,CS4110,100
111901037,CS4110,81
111901036,CS4110,65
111901035,CS4110,21
111901034,CS4110,35
111901032,CS4110,97
111901031,CS4110,47
111901029,CS4110,63
111901027,CS4110,72
111901024,CS4110,81
111901019,CS4110,92
111901018,CS4110,97
111901016,CS4110,59
111901015,CS4110,93
111901013,CS4110,95
111901011,CS4110,100
111901010,CS4110,92
111901009,CS4110,47
111901007,CS4110,97
111901004,CS4110,45
111901002,CS4110,74
111901001,CS4110,25
111801055,CS4110,25
111801054,CS4110,18
111801053,CS4110,72
111801052,CS4110,4
111801050,CS4110,21
111801048,CS4110,57
111801047,CS4110,5
111801046,CS4110,88
111801045,CS4110,11
111801042,CS4110,34
111801041,CS4110,90
111801040,CS4110,55
111801038,CS4110,90
111801037,CS4110,35
111801036,CS4110,55
111801034,CS4110,73
111801032,CS4110,89
111801031,CS4110,77
111801028,CS4110,31
111801027,CS4110,12
111801025,CS4110,83
111801024,CS4110,49
111801021,CS4110,45
111801020,CS4110,96
111801019,CS4110,94
111801018,CS4110,48
111801017,CS4110,87
111801016,CS4110,77
111801015,CS4110,21
111801014,CS4110,81
111801012,CS4110,30
111801009,CS4110,86
111801008,CS4110,72
111801005,CS4110,80
111801004,CS4110,70
111801003,CS4110,52
111701054,CS4110,68
111701052,CS4110,40
111701051,CS4110,91
111701048,CS4110,93
111701046,CS4110,21
111701044,CS4110,0
111701043,CS4110,84
111701042,CS4110,2
111701040,CS4110,82
111701037,CS4110,72
111701036,CS4110,92
111701033,CS4110,82
111701032,CS4110,48
111701031,CS4110,56
111701030,CS4110,98
111701028,CS4110,18
111701027,CS4110,93
111701025,CS4110,74
111701020,CS4110,87
111701018,CS4110,88
111701017,CS4110,0
111701015,CS4110,42
111701013,CS4110,42
111701011,CS4110,12
111701009,CS4110,10
111701008,CS4110,57
111701007,CS4110,44
111701006,CS4110,31
111701003,CS4110,93
111701002,CS4110,54
