111901055,CS3030,91
111901054,CS3030,67
111901051,CS3030,88
111901049,CS3030,83
111901047,CS3030,87
111901045,CS3030,43
111901044,CS3030,80
111901042,CS3030,73
111901039,CS3030,5
111901038,CS3030,36
111901036,CS3030,8
111901035,CS3030,20
111901034,CS3030,49
111901033,CS3030,97
111901030,CS3030,74
111901027,CS3030,99
111901024,CS3030,96
111901022,CS3030,56
111901019,CS3030,48
111901017,CS3030,100
111901016,CS3030,53
111901015,CS3030,97
111901014,CS3030,85
111901013,CS3030,72
111901012,CS3030,93
111901011,CS3030,80
111901008,CS3030,73
111901006,CS3030,16
111901003,CS3030,56
111901002,CS3030,24
111801055,CS3030,56
111801053,CS3030,71
111801051,CS3030,34
111801050,CS3030,16
111801049,CS3030,45
111801046,CS3030,54
111801043,CS3030,89
111801042,CS3030,74
111801041,CS3030,24
111801040,CS3030,41
111801038,CS3030,14
111801035,CS3030,74
111801033,CS3030,66
111801032,CS3030,63
111801031,CS3030,15
111801030,CS3030,99
111801028,CS3030,47
111801027,CS3030,91
111801026,CS3030,100
111801025,CS3030,36
111801024,CS3030,89
111801023,CS3030,76
111801021,CS3030,10
111801019,CS3030,93
111801018,CS3030,36
111801016,CS3030,52
111801015,CS3030,49
111801014,CS3030,59
111801013,CS3030,2
111801012,CS3030,58
111801011,CS3030,11
111801010,CS3030,8
111801009,CS3030,25
111801007,CS3030,36
111801006,CS3030,91
111801005,CS3030,96
111801003,CS3030,57
111801002,CS3030,76
111701055,CS3030,96
111701054,CS3030,41
111701052,CS3030,97
111701051,CS3030,61
111701050,CS3030,85
111701049,CS3030,94
111701048,CS3030,66
111701047,CS3030,77
111701045,CS3030,96
111701042,CS3030,84
111701041,CS3030,19
111701040,CS3030,32
111701039,CS3030,87
111701038,CS3030,89
111701037,CS3030,32
111701036,CS3030,51
111701033,CS3030,97
111701032,CS3030,36
111701030,CS3030,21
111701029,CS3030,60
111701028,CS3030,87
111701027,CS3030,67
111701026,CS3030,93
111701025,CS3030,77
111701020,CS3030,93
111701018,CS3030,7
111701017,CS3030,32
111701013,CS3030,77
111701012,CS3030,27
111701011,CS3030,67
111701009,CS3030,94
111701008,CS3030,68
111701007,CS3030,3
111701006,CS3030,11
111701003,CS3030,94
