111901054,CS5104,41
111901053,CS5104,70
111901050,CS5104,81
111901048,CS5104,83
111901046,CS5104,75
111901044,CS5104,98
111901042,CS5104,32
111901040,CS5104,62
111901038,CS5104,93
111901036,CS5104,82
111901035,CS5104,57
111901034,CS5104,74
111901033,CS5104,25
111901032,CS5104,13
111901031,CS5104,90
111901024,CS5104,46
111901023,CS5104,89
111901022,CS5104,50
111901021,CS5104,99
111901020,CS5104,10
111901019,CS5104,38
111901018,CS5104,89
111901016,CS5104,77
111901014,CS5104,60
111901012,CS5104,96
111901010,CS5104,97
111901009,CS5104,80
111901008,CS5104,82
111901007,CS5104,98
111901006,CS5104,81
111901005,CS5104,97
111901003,CS5104,98
111901002,CS5104,16
111901001,CS5104,29
111801054,CS5104,79
111801053,CS5104,29
111801052,CS5104,62
111801050,CS5104,94
111801049,CS5104,3
111801048,CS5104,32
111801047,CS5104,52
111801045,CS5104,71
111801044,CS5104,24
111801043,CS5104,33
111801042,CS5104,59
111801041,CS5104,61
111801038,CS5104,53
111801037,CS5104,96
111801036,CS5104,95
111801035,CS5104,66
111801033,CS5104,36
111801032,CS5104,73
111801031,CS5104,73
111801030,CS5104,50
111801029,CS5104,45
111801028,CS5104,21
111801026,CS5104,76
111801025,CS5104,64
111801022,CS5104,0
111801021,CS5104,31
111801019,CS5104,22
111801018,CS5104,78
111801017,CS5104,47
111801016,CS5104,49
111801015,CS5104,80
111801014,CS5104,0
111801013,CS5104,58
111801011,CS5104,10
111801010,CS5104,84
111801009,CS5104,25
111801008,CS5104,88
111801007,CS5104,27
111801003,CS5104,64
111801001,CS5104,60
111701055,CS5104,15
111701050,CS5104,33
111701049,CS5104,61
111701046,CS5104,42
111701045,CS5104,96
111701043,CS5104,44
111701038,CS5104,92
111701037,CS5104,89
111701036,CS5104,14
111701034,CS5104,89
111701032,CS5104,41
111701031,CS5104,69
111701030,CS5104,40
111701026,CS5104,72
111701025,CS5104,99
111701024,CS5104,36
111701023,CS5104,79
111701022,CS5104,55
111701021,CS5104,96
111701019,CS5104,37
111701016,CS5104,77
111701014,CS5104,77
111701013,CS5104,56
111701012,CS5104,4
111701011,CS5104,74
111701010,CS5104,97
111701008,CS5104,20
111701005,CS5104,57
111701004,CS5104,54
111701003,CS5104,9
