131901055,ME3505,69
131901053,ME3505,41
131901052,ME3505,82
131901051,ME3505,35
131901050,ME3505,95
131901049,ME3505,45
131901048,ME3505,65
131901047,ME3505,76
131901045,ME3505,22
131901043,ME3505,62
131901041,ME3505,50
131901040,ME3505,63
131901039,ME3505,14
131901038,ME3505,89
131901032,ME3505,34
131901030,ME3505,24
131901029,ME3505,69
131901027,ME3505,54
131901026,ME3505,72
131901023,ME3505,36
131901022,ME3505,19
131901020,ME3505,99
131901019,ME3505,43
131901017,ME3505,60
131901016,ME3505,79
131901015,ME3505,2
131901013,ME3505,1
131901012,ME3505,58
131901011,ME3505,87
131901009,ME3505,94
131901007,ME3505,83
131901005,ME3505,2
131901004,ME3505,77
131901003,ME3505,100
131901001,ME3505,24
131801054,ME3505,95
131801053,ME3505,16
131801052,ME3505,40
131801042,ME3505,84
131801041,ME3505,87
131801040,ME3505,93
131801039,ME3505,70
131801038,ME3505,63
131801037,ME3505,3
131801036,ME3505,97
131801034,ME3505,44
131801033,ME3505,80
131801031,ME3505,61
131801030,ME3505,69
131801029,ME3505,94
131801028,ME3505,68
131801027,ME3505,20
131801023,ME3505,1
131801020,ME3505,11
131801019,ME3505,90
131801018,ME3505,26
131801017,ME3505,64
131801015,ME3505,51
131801014,ME3505,96
131801013,ME3505,52
131801012,ME3505,81
131801010,ME3505,13
131801009,ME3505,23
131801008,ME3505,69
131801007,ME3505,79
131801005,ME3505,60
131801004,ME3505,11
131801003,ME3505,4
131801002,ME3505,64
131801001,ME3505,30
131701055,ME3505,68
131701054,ME3505,2
131701053,ME3505,38
131701052,ME3505,1
131701047,ME3505,63
131701046,ME3505,21
131701045,ME3505,55
131701044,ME3505,67
131701042,ME3505,63
131701041,ME3505,70
131701040,ME3505,69
131701038,ME3505,87
131701036,ME3505,100
131701031,ME3505,88
131701029,ME3505,42
131701027,ME3505,60
131701025,ME3505,84
131701023,ME3505,39
131701022,ME3505,93
131701019,ME3505,32
131701018,ME3505,91
131701017,ME3505,98
131701016,ME3505,31
131701012,ME3505,27
131701011,ME3505,39
131701010,ME3505,68
131701009,ME3505,98
131701005,ME3505,69
131701004,ME3505,48
131701003,ME3505,48
131701002,ME3505,62
131701001,ME3505,99
