131901055,ME3010,50
131901053,ME3010,82
131901052,ME3010,5
131901051,ME3010,29
131901050,ME3010,54
131901049,ME3010,0
131901048,ME3010,93
131901046,ME3010,10
131901044,ME3010,97
131901042,ME3010,100
131901041,ME3010,68
131901037,ME3010,70
131901031,ME3010,0
131901029,ME3010,81
131901026,ME3010,8
131901024,ME3010,83
131901023,ME3010,99
131901019,ME3010,52
131901016,ME3010,58
131901015,ME3010,45
131901012,ME3010,83
131901009,ME3010,17
131901008,ME3010,84
131901005,ME3010,34
131901004,ME3010,66
131901003,ME3010,15
131901001,ME3010,100
131801055,ME3010,62
131801053,ME3010,90
131801052,ME3010,5
131801051,ME3010,93
131801049,ME3010,57
131801047,ME3010,95
131801046,ME3010,79
131801045,ME3010,63
131801044,ME3010,52
131801043,ME3010,41
131801042,ME3010,60
131801041,ME3010,88
131801040,ME3010,56
131801039,ME3010,64
131801038,ME3010,36
131801037,ME3010,68
131801036,ME3010,23
131801035,ME3010,22
131801034,ME3010,89
131801033,ME3010,14
131801031,ME3010,82
131801028,ME3010,59
131801026,ME3010,84
131801025,ME3010,73
131801024,ME3010,79
131801023,ME3010,100
131801022,ME3010,70
131801020,ME3010,97
131801018,ME3010,85
131801017,ME3010,35
131801014,ME3010,85
131801012,ME3010,40
131801010,ME3010,100
131801006,ME3010,33
131801005,ME3010,41
131801004,ME3010,72
131801003,ME3010,6
131801001,ME3010,65
131701055,ME3010,83
131701053,ME3010,13
131701052,ME3010,30
131701050,ME3010,26
131701049,ME3010,37
131701048,ME3010,30
131701047,ME3010,52
131701045,ME3010,14
131701044,ME3010,50
131701043,ME3010,95
131701042,ME3010,94
131701041,ME3010,63
131701040,ME3010,46
131701039,ME3010,61
131701037,ME3010,38
131701035,ME3010,96
131701034,ME3010,54
131701033,ME3010,33
131701032,ME3010,45
131701031,ME3010,96
131701030,ME3010,30
131701029,ME3010,45
131701028,ME3010,88
131701026,ME3010,84
131701022,ME3010,11
131701020,ME3010,72
131701018,ME3010,71
131701017,ME3010,90
131701013,ME3010,9
131701012,ME3010,97
131701010,ME3010,31
131701009,ME3010,70
131701008,ME3010,28
131701007,ME3010,51
131701004,ME3010,99
131701003,ME3010,43
