101901055,CE3010,53
101901054,CE3010,98
101901052,CE3010,33
101901050,CE3010,87
101901047,CE3010,30
101901046,CE3010,59
101901045,CE3010,77
101901044,CE3010,55
101901042,CE3010,12
101901041,CE3010,96
101901040,CE3010,89
101901039,CE3010,65
101901038,CE3010,11
101901035,CE3010,64
101901034,CE3010,89
101901032,CE3010,80
101901031,CE3010,45
101901030,CE3010,71
101901029,CE3010,71
101901027,CE3010,65
101901024,CE3010,63
101901023,CE3010,71
101901022,CE3010,98
101901019,CE3010,87
101901018,CE3010,54
101901016,CE3010,20
101901015,CE3010,61
101901014,CE3010,62
101901013,CE3010,15
101901012,CE3010,25
101901009,CE3010,25
101901008,CE3010,69
101901007,CE3010,94
101901006,CE3010,76
101901005,CE3010,47
101901004,CE3010,70
101901001,CE3010,88
101801055,CE3010,38
101801052,CE3010,76
101801051,CE3010,100
101801050,CE3010,13
101801049,CE3010,21
101801048,CE3010,77
101801045,CE3010,91
101801044,CE3010,86
101801043,CE3010,69
101801042,CE3010,92
101801041,CE3010,55
101801040,CE3010,85
101801039,CE3010,46
101801038,CE3010,72
101801037,CE3010,80
101801036,CE3010,89
101801032,CE3010,76
101801030,CE3010,79
101801029,CE3010,95
101801027,CE3010,8
101801026,CE3010,42
101801025,CE3010,65
101801023,CE3010,49
101801022,CE3010,91
101801021,CE3010,74
101801020,CE3010,35
101801018,CE3010,59
101801017,CE3010,81
101801015,CE3010,43
101801014,CE3010,88
101801013,CE3010,23
101801012,CE3010,57
101801009,CE3010,100
101801008,CE3010,98
101801007,CE3010,79
101801005,CE3010,54
101801001,CE3010,80
101701055,CE3010,31
101701054,CE3010,85
101701053,CE3010,8
101701052,CE3010,64
101701051,CE3010,90
101701050,CE3010,65
101701049,CE3010,23
101701048,CE3010,56
101701045,CE3010,69
101701043,CE3010,71
101701041,CE3010,7
101701038,CE3010,52
101701037,CE3010,98
101701035,CE3010,79
101701034,CE3010,71
101701033,CE3010,11
101701032,CE3010,96
101701031,CE3010,16
101701029,CE3010,82
101701028,CE3010,92
101701027,CE3010,81
101701024,CE3010,88
101701022,CE3010,80
101701020,CE3010,54
101701019,CE3010,68
101701017,CE3010,78
101701016,CE3010,79
101701015,CE3010,74
101701014,CE3010,97
101701012,CE3010,99
101701008,CE3010,49
101701006,CE3010,44
101701005,CE3010,65
101701004,CE3010,56
101701002,CE3010,48
101701001,CE3010,45
