101901055,CE2150,44
101901054,CE2150,84
101901052,CE2150,45
101901051,CE2150,52
101901050,CE2150,100
101901048,CE2150,87
101901047,CE2150,40
101901041,CE2150,76
101901039,CE2150,91
101901038,CE2150,31
101901036,CE2150,98
101901035,CE2150,18
101901034,CE2150,29
101901031,CE2150,26
101901030,CE2150,76
101901029,CE2150,64
101901026,CE2150,96
101901024,CE2150,53
101901022,CE2150,64
101901021,CE2150,14
101901019,CE2150,45
101901018,CE2150,5
101901016,CE2150,10
101901014,CE2150,65
101901013,CE2150,26
101901012,CE2150,85
101901007,CE2150,74
101901006,CE2150,81
101901005,CE2150,36
101901004,CE2150,51
101901003,CE2150,44
101901002,CE2150,73
101801055,CE2150,49
101801054,CE2150,18
101801053,CE2150,94
101801052,CE2150,64
101801051,CE2150,74
101801047,CE2150,21
101801045,CE2150,77
101801044,CE2150,89
101801043,CE2150,0
101801042,CE2150,80
101801040,CE2150,44
101801039,CE2150,95
101801038,CE2150,1
101801037,CE2150,59
101801035,CE2150,65
101801034,CE2150,66
101801031,CE2150,84
101801030,CE2150,59
101801028,CE2150,17
101801027,CE2150,78
101801026,CE2150,63
101801025,CE2150,70
101801023,CE2150,76
101801022,CE2150,37
101801020,CE2150,55
101801019,CE2150,10
101801018,CE2150,62
101801017,CE2150,77
101801015,CE2150,90
101801014,CE2150,56
101801013,CE2150,93
101801012,CE2150,67
101801011,CE2150,61
101801010,CE2150,60
101801008,CE2150,69
101801007,CE2150,88
101801006,CE2150,24
101801005,CE2150,91
101801003,CE2150,93
101801001,CE2150,12
101701055,CE2150,88
101701054,CE2150,12
101701053,CE2150,41
101701051,CE2150,0
101701050,CE2150,13
101701049,CE2150,13
101701048,CE2150,78
101701045,CE2150,10
101701044,CE2150,60
101701043,CE2150,44
101701042,CE2150,100
101701039,CE2150,92
101701037,CE2150,53
101701034,CE2150,77
101701031,CE2150,100
101701029,CE2150,25
101701028,CE2150,0
101701027,CE2150,52
101701026,CE2150,80
101701023,CE2150,19
101701022,CE2150,80
101701021,CE2150,84
101701019,CE2150,71
101701017,CE2150,7
101701015,CE2150,53
101701012,CE2150,61
101701011,CE2150,67
101701010,CE2150,62
101701009,CE2150,85
101701007,CE2150,47
101701004,CE2150,8
101701002,CE2150,71
