101901050,CE2030,65
101901049,CE2030,85
101901048,CE2030,55
101901047,CE2030,54
101901044,CE2030,22
101901042,CE2030,100
101901041,CE2030,48
101901040,CE2030,49
101901039,CE2030,19
101901037,CE2030,85
101901034,CE2030,100
101901032,CE2030,88
101901031,CE2030,97
101901030,CE2030,55
101901029,CE2030,67
101901028,CE2030,27
101901027,CE2030,29
101901026,CE2030,21
101901025,CE2030,52
101901024,CE2030,84
101901023,CE2030,86
101901022,CE2030,47
101901019,CE2030,26
101901018,CE2030,85
101901014,CE2030,8
101901013,CE2030,28
101901012,CE2030,7
101901011,CE2030,37
101901010,CE2030,38
101901009,CE2030,65
101901008,CE2030,34
101901007,CE2030,79
101901006,CE2030,75
101901005,CE2030,52
101901004,CE2030,92
101901003,CE2030,67
101901001,CE2030,73
101801055,CE2030,89
101801054,CE2030,53
101801053,CE2030,18
101801049,CE2030,74
101801048,CE2030,81
101801047,CE2030,76
101801046,CE2030,89
101801045,CE2030,67
101801042,CE2030,50
101801037,CE2030,98
101801036,CE2030,67
101801034,CE2030,68
101801033,CE2030,68
101801032,CE2030,2
101801031,CE2030,55
101801028,CE2030,95
101801025,CE2030,90
101801023,CE2030,65
101801019,CE2030,85
101801018,CE2030,65
101801017,CE2030,60
101801015,CE2030,61
101801010,CE2030,65
101801009,CE2030,83
101801008,CE2030,92
101801006,CE2030,40
101801002,CE2030,31
101701055,CE2030,89
101701054,CE2030,90
101701049,CE2030,50
101701048,CE2030,29
101701047,CE2030,34
101701046,CE2030,61
101701045,CE2030,12
101701044,CE2030,33
101701043,CE2030,98
101701042,CE2030,74
101701039,CE2030,29
101701037,CE2030,83
101701034,CE2030,1
101701032,CE2030,90
101701029,CE2030,58
101701028,CE2030,27
101701027,CE2030,14
101701025,CE2030,61
101701024,CE2030,81
101701023,CE2030,62
101701022,CE2030,52
101701021,CE2030,74
101701020,CE2030,59
101701019,CE2030,37
101701017,CE2030,90
101701016,CE2030,100
101701015,CE2030,77
101701014,CE2030,96
101701012,CE2030,92
101701011,CE2030,89
101701010,CE2030,39
101701009,CE2030,60
101701008,CE2030,83
101701007,CE2030,3
101701006,CE2030,83
101701004,CE2030,32
101701003,CE2030,14
101701002,CE2030,90
101701001,CE2030,78
