101901054,CE4170,90
101901052,CE4170,34
101901051,CE4170,16
101901050,CE4170,29
101901046,CE4170,87
101901044,CE4170,44
101901041,CE4170,90
101901040,CE4170,43
101901039,CE4170,69
101901037,CE4170,12
101901034,CE4170,88
101901031,CE4170,97
101901030,CE4170,56
101901029,CE4170,68
101901028,CE4170,63
101901024,CE4170,99
101901023,CE4170,54
101901022,CE4170,17
101901019,CE4170,66
101901018,CE4170,77
101901016,CE4170,69
101901014,CE4170,59
101901013,CE4170,51
101901012,CE4170,3
101901009,CE4170,87
101901006,CE4170,37
101901005,CE4170,10
101901004,CE4170,66
101901003,CE4170,56
101901002,CE4170,50
101901001,CE4170,49
101801055,CE4170,93
101801053,CE4170,59
101801052,CE4170,22
101801050,CE4170,37
101801049,CE4170,78
101801047,CE4170,45
101801046,CE4170,24
101801044,CE4170,17
101801043,CE4170,85
101801042,CE4170,57
101801040,CE4170,65
101801035,CE4170,97
101801032,CE4170,41
101801030,CE4170,83
101801027,CE4170,81
101801025,CE4170,95
101801024,CE4170,80
101801022,CE4170,84
101801020,CE4170,72
101801018,CE4170,92
101801017,CE4170,80
101801015,CE4170,59
101801014,CE4170,79
101801013,CE4170,89
101801012,CE4170,49
101801011,CE4170,69
101801010,CE4170,100
101801009,CE4170,92
101801008,CE4170,7
101801006,CE4170,78
101801002,CE4170,91
101701054,CE4170,65
101701052,CE4170,59
101701051,CE4170,93
101701048,CE4170,58
101701047,CE4170,83
101701045,CE4170,100
101701044,CE4170,70
101701043,CE4170,57
101701039,CE4170,24
101701038,CE4170,31
101701036,CE4170,77
101701034,CE4170,86
101701032,CE4170,51
101701029,CE4170,91
101701027,CE4170,90
101701024,CE4170,76
101701023,CE4170,99
101701022,CE4170,99
101701021,CE4170,72
101701020,CE4170,65
101701019,CE4170,97
101701018,CE4170,72
101701017,CE4170,64
101701016,CE4170,87
101701015,CE4170,10
101701014,CE4170,98
101701013,CE4170,92
101701012,CE4170,91
101701011,CE4170,49
101701008,CE4170,41
101701004,CE4170,56
101701003,CE4170,70
101701002,CE4170,11
101701001,CE4170,12
